start,end,text,file
558.86,558.86,.,ES2008d.D.words.xml
561.12,561.53,No,ES2008d.D.words.xml
561.53,561.53,",",ES2008d.D.words.xml
561.53,561.67,I,ES2008d.D.words.xml
561.67,561.96,actually,ES2008d.D.words.xml
561.96,562.14,don't,ES2008d.D.words.xml
562.14,562.36,have,ES2008d.D.words.xml
562.36,562.52,like,ES2008d.D.words.xml
562.52,563.08,a,ES2008d.D.words.xml
563.08,563.65,PowerPointy,ES2008d.D.words.xml
563.65,564.54,thing,ES2008d.D.words.xml
564.54,564.54,",",ES2008d.D.words.xml
564.54,565.11,'cause,ES2008d.D.words.xml
565.11,565.27,I,ES2008d.D.words.xml
565.27,565.42,think,ES2008d.D.words.xml
565.42,565.48,it,ES2008d.D.words.xml
565.48,565.59,would,ES2008d.D.words.xml
565.59,565.73,be,ES2008d.D.words.xml
565.73,566.2,redundant,ES2008d.D.words.xml
566.2,566.2,.,ES2008d.D.words.xml
567.53,567.62,I,ES2008d.D.words.xml
567.62,568.51,dunno,ES2008d.D.words.xml
568.51,568.51,.,ES2008d.D.words.xml
674.66,674.95,Okay,ES2008d.D.words.xml
674.95,674.95,",",ES2008d.D.words.xml
674.95,675.13,so,ES2008d.D.words.xml
675.13,675.34,which,ES2008d.D.words.xml
675.34,675.55,one,ES2008d.D.words.xml
675.55,675.59,are,ES2008d.D.words.xml
675.59,675.7,we,ES2008d.D.words.xml
675.7,675.91,sort,ES2008d.D.words.xml
675.91,676.03,of,ES2008d.D.words.xml
676.03,676.87,roughly,ES2008d.D.words.xml
676.87,677.16,looking,ES2008d.D.words.xml
677.16,677.36,at,ES2008d.D.words.xml
677.36,677.48,to,ES2008d.D.words.xml
677.48,678.44,address,ES2008d.D.words.xml
678.44,678.8,whether,ES2008d.D.words.xml
678.8,678.86,or,ES2008d.D.words.xml
678.86,679.16,not,ES2008d.D.words.xml
679.16,680.26,it,ES2008d.D.words.xml
680.26,680.57,meets,ES2008d.D.words.xml
680.57,680.74,our,ES2008d.D.words.xml
680.74,681.43,s,ES2008d.D.words.xml
681.43,681.78,um,ES2008d.D.words.xml
681.78,683.24,necessities,ES2008d.D.words.xml
683.24,683.24,",",ES2008d.D.words.xml
683.24,683.48,the,ES2008d.D.words.xml
683.48,683.88,yellowy,ES2008d.D.words.xml
683.88,684.14,one,ES2008d.D.words.xml
684.14,684.24,is,ES2008d.D.words.xml
684.24,684.58,that,ES2008d.D.words.xml
687.85,688.15,Okay,ES2008d.D.words.xml
688.15,688.15,",",ES2008d.D.words.xml
688.15,688.32,well,ES2008d.D.words.xml
688.32,688.42,we,ES2008d.D.words.xml
688.42,688.57,can,ES2008d.D.words.xml
688.57,688.91,obviously,ES2008d.D.words.xml
688.91,689.2,change,ES2008d.D.words.xml
689.2,689.31,it,ES2008d.D.words.xml
689.31,689.55,after,ES2008d.D.words.xml
689.55,689.68,we,ES2008d.D.words.xml
689.68,689.8,go,ES2008d.D.words.xml
689.8,690.36,through,ES2008d.D.words.xml
690.36,690.47,each,ES2008d.D.words.xml
690.47,690.68,different,ES2008d.D.words.xml
690.68,690.96,one,ES2008d.D.words.xml
690.96,690.96,.,ES2008d.D.words.xml
690.96,691.06,So,ES2008d.D.words.xml
691.06,691.5,basically,ES2008d.D.words.xml
691.5,691.59,what,ES2008d.D.words.xml
691.59,691.67,we,ES2008d.D.words.xml
691.67,691.81,need,ES2008d.D.words.xml
691.81,691.91,to,ES2008d.D.words.xml
691.91,692.74,do,ES2008d.D.words.xml
692.74,692.83,is,ES2008d.D.words.xml
692.83,692.94,some,ES2008d.D.words.xml
692.94,693.0,of,ES2008d.D.words.xml
693.0,693.11,the,ES2008d.D.words.xml
693.11,693.33,things,ES2008d.D.words.xml
693.33,693.42,that,ES2008d.D.words.xml
693.42,693.56,we've,ES2008d.D.words.xml
693.56,693.91,talked,ES2008d.D.words.xml
693.91,694.96,about,ES2008d.D.words.xml
694.96,695.43,before,ES2008d.D.words.xml
695.43,695.52,we,ES2008d.D.words.xml
695.52,695.63,need,ES2008d.D.words.xml
695.63,695.74,to,ES2008d.D.words.xml
695.74,695.87,make,ES2008d.D.words.xml
695.87,696.1,sure,ES2008d.D.words.xml
696.1,696.24,that,ES2008d.D.words.xml
696.24,696.87,that,ES2008d.D.words.xml
696.87,697.17,remote,ES2008d.D.words.xml
697.17,697.6,actually,ES2008d.D.words.xml
697.6,698.52,does,ES2008d.D.words.xml
698.52,698.9,conform,ES2008d.D.words.xml
698.9,698.97,to,ES2008d.D.words.xml
698.97,699.12,the,ES2008d.D.words.xml
699.12,699.39,things,ES2008d.D.words.xml
699.39,699.6,that,ES2008d.D.words.xml
699.6,699.72,we,ES2008d.D.words.xml
699.72,699.89,said,ES2008d.D.words.xml
699.89,699.95,it,ES2008d.D.words.xml
699.95,700.07,was,ES2008d.D.words.xml
700.07,700.4,going,ES2008d.D.words.xml
700.4,700.73,to,ES2008d.D.words.xml
700.73,700.73,.,ES2008d.D.words.xml
700.73,701.45,So,ES2008d.D.words.xml
701.45,701.55,what,ES2008d.D.words.xml
701.55,701.63,we,ES2008d.D.words.xml
701.63,701.79,sort,ES2008d.D.words.xml
701.79,701.85,of,ES2008d.D.words.xml
701.85,702.05,wanna,ES2008d.D.words.xml
702.05,702.19,do,ES2008d.D.words.xml
702.19,702.3,is,ES2008d.D.words.xml
702.3,702.39,that,ES2008d.D.words.xml
702.39,702.48,we,ES2008d.D.words.xml
702.48,702.73,each,ES2008d.D.words.xml
702.73,702.9,need,ES2008d.D.words.xml
702.9,703.02,to,ES2008d.D.words.xml
703.02,703.7,separately,ES2008d.D.words.xml
704.54,705.09,rank,ES2008d.D.words.xml
705.09,705.31,each,ES2008d.D.words.xml
705.31,705.37,of,ES2008d.D.words.xml
705.37,705.46,the,ES2008d.D.words.xml
705.46,705.84,following,ES2008d.D.words.xml
705.84,706.12,things,ES2008d.D.words.xml
706.12,706.22,and,ES2008d.D.words.xml
706.22,706.41,then,ES2008d.D.words.xml
706.41,707.21,I'll,ES2008d.D.words.xml
707.21,707.61,tabulate,ES2008d.D.words.xml
707.61,707.73,an,ES2008d.D.words.xml
707.73,708.2,average,ES2008d.D.words.xml
708.2,708.4,just,ES2008d.D.words.xml
708.4,708.48,to,ES2008d.D.words.xml
708.48,708.63,make,ES2008d.D.words.xml
708.63,709.53,sure,ES2008d.D.words.xml
709.53,710.81,that,ES2008d.D.words.xml
710.81,710.9,it,ES2008d.D.words.xml
710.9,711.09,does,ES2008d.D.words.xml
711.09,711.27,meet,ES2008d.D.words.xml
711.27,711.59,that,ES2008d.D.words.xml
711.59,711.59,.,ES2008d.D.words.xml
711.59,711.81,So,ES2008d.D.words.xml
711.81,711.9,we'll,ES2008d.D.words.xml
711.9,712.05,just,ES2008d.D.words.xml
712.05,712.14,go,ES2008d.D.words.xml
712.14,712.3,through,ES2008d.D.words.xml
712.3,712.4,them,ES2008d.D.words.xml
712.4,712.51,one,ES2008d.D.words.xml
712.51,712.59,at,ES2008d.D.words.xml
712.59,712.63,a,ES2008d.D.words.xml
712.63,712.91,time,ES2008d.D.words.xml
712.91,713.56,and,ES2008d.D.words.xml
713.56,713.66,we'll,ES2008d.D.words.xml
713.66,713.79,just,ES2008d.D.words.xml
713.79,713.91,go,ES2008d.D.words.xml
713.91,714.36,around,ES2008d.D.words.xml
714.36,714.46,and,ES2008d.D.words.xml
714.46,714.62,each,ES2008d.D.words.xml
714.62,714.7,of,ES2008d.D.words.xml
714.7,714.81,you,ES2008d.D.words.xml
714.81,714.96,can,ES2008d.D.words.xml
714.96,715.22,tell,ES2008d.D.words.xml
715.22,715.51,me,ES2008d.D.words.xml
715.51,715.71,on,ES2008d.D.words.xml
715.71,715.77,a,ES2008d.D.words.xml
715.77,715.97,scale,ES2008d.D.words.xml
715.97,716.06,of,ES2008d.D.words.xml
716.06,716.26,one,ES2008d.D.words.xml
716.26,716.34,to,ES2008d.D.words.xml
716.34,716.91,seven,ES2008d.D.words.xml
716.91,717.3,with,ES2008d.D.words.xml
717.3,717.63,one,ES2008d.D.words.xml
717.63,718.19,being,ES2008d.D.words.xml
718.19,718.6,really,ES2008d.D.words.xml
718.6,719.0,extremely,ES2008d.D.words.xml
719.0,719.49,true,ES2008d.D.words.xml
719.97,720.15,and,ES2008d.D.words.xml
720.15,720.5,seven,ES2008d.D.words.xml
720.5,721.56,being,ES2008d.D.words.xml
721.56,721.81,not,ES2008d.D.words.xml
721.81,722.0,true,ES2008d.D.words.xml
722.0,722.07,at,ES2008d.D.words.xml
722.07,722.74,all,ES2008d.D.words.xml
722.74,722.74,",",ES2008d.D.words.xml
722.74,722.88,or,ES2008d.D.words.xml
722.88,723.76,false,ES2008d.D.words.xml
723.76,723.76,",",ES2008d.D.words.xml
723.76,724.03,if,ES2008d.D.words.xml
724.03,724.14,the,ES2008d.D.words.xml
724.14,724.51,remote,ES2008d.D.words.xml
724.51,724.63,that,ES2008d.D.words.xml
724.63,724.8,we've,ES2008d.D.words.xml
724.8,725.83,created,ES2008d.D.words.xml
725.83,726.55,conforms,ES2008d.D.words.xml
726.55,726.67,to,ES2008d.D.words.xml
726.67,726.76,the,ES2008d.D.words.xml
726.76,727.06,following,ES2008d.D.words.xml
727.06,727.99,criteria,ES2008d.D.words.xml
727.99,727.99,.,ES2008d.D.words.xml
727.99,728.3,So,ES2008d.D.words.xml
728.3,728.41,we,ES2008d.D.words.xml
728.41,728.55,can,ES2008d.D.words.xml
728.55,728.7,do,ES2008d.D.words.xml
728.7,728.83,this,ES2008d.D.words.xml
728.83,729.06,one,ES2008d.D.words.xml
729.06,730.1,first,ES2008d.D.words.xml
730.1,730.1,.,ES2008d.D.words.xml
730.1,730.39,First,ES2008d.D.words.xml
730.39,730.45,we,ES2008d.D.words.xml
730.45,730.64,wanna,ES2008d.D.words.xml
730.64,730.98,know,ES2008d.D.words.xml
730.98,731.19,if,ES2008d.D.words.xml
731.19,731.37,it,ES2008d.D.words.xml
731.37,731.89,meets,ES2008d.D.words.xml
731.89,732.3,the,ES2008d.D.words.xml
732.3,732.98,fancy,ES2008d.D.words.xml
732.98,733.23,look,ES2008d.D.words.xml
733.23,733.45,and,ES2008d.D.words.xml
733.45,735.23,feel,ES2008d.D.words.xml
735.23,735.48,um,ES2008d.D.words.xml
735.48,736.13,objective,ES2008d.D.words.xml
736.13,736.13,.,ES2008d.D.words.xml
737.41,737.6,So,ES2008d.D.words.xml
737.6,737.79,like,ES2008d.D.words.xml
737.79,737.91,in,ES2008d.D.words.xml
737.91,738.18,my,ES2008d.D.words.xml
738.18,738.72,opinion,ES2008d.D.words.xml
738.72,739.27,the,ES2008d.D.words.xml
739.27,739.43,for,ES2008d.D.words.xml
739.43,739.68,now,ES2008d.D.words.xml
739.68,739.78,at,ES2008d.D.words.xml
739.78,740.63,least,ES2008d.D.words.xml
740.63,740.63,",",ES2008d.D.words.xml
740.63,740.71,the,ES2008d.D.words.xml
740.71,741.0,yellow,ES2008d.D.words.xml
741.0,741.22,one,ES2008d.D.words.xml
741.22,741.36,is,ES2008d.D.words.xml
741.36,741.9,probably,ES2008d.D.words.xml
741.9,742.18,somewhere,ES2008d.D.words.xml
742.18,742.25,in,ES2008d.D.words.xml
742.25,742.32,the,ES2008d.D.words.xml
742.32,742.66,middle,ES2008d.D.words.xml
742.66,742.8,so,ES2008d.D.words.xml
742.8,742.91,I'm,ES2008d.D.words.xml
742.91,743.09,gonna,ES2008d.D.words.xml
743.09,743.25,say,ES2008d.D.words.xml
743.25,743.47,it's,ES2008d.D.words.xml
743.47,743.65,like,ES2008d.D.words.xml
743.65,743.89,a,ES2008d.D.words.xml
743.89,745.0,three,ES2008d.D.words.xml
745.0,745.0,.,ES2008d.D.words.xml
745.0,745.22,That's,ES2008d.D.words.xml
745.22,745.43,just,ES2008d.D.words.xml
745.43,745.57,my,ES2008d.D.words.xml
745.57,746.05,opinion,ES2008d.D.words.xml
746.05,746.05,.,ES2008d.D.words.xml
747.22,747.34,What,ES2008d.D.words.xml
747.34,748.12,does,ES2008d.D.words.xml
748.12,748.34,each,ES2008d.D.words.xml
748.34,748.41,of,ES2008d.D.words.xml
748.41,748.7,you,ES2008d.D.words.xml
753.65,754.34,Okay,ES2008d.D.words.xml
754.34,754.34,",",ES2008d.D.words.xml
754.34,754.77,well,ES2008d.D.words.xml
754.77,754.93,give,ES2008d.D.words.xml
754.93,755.15,it,ES2008d.D.words.xml
755.15,755.21,a,ES2008d.D.words.xml
755.21,755.69,number,ES2008d.D.words.xml
755.69,755.69,",",ES2008d.D.words.xml
755.69,756.67,sorry,ES2008d.D.words.xml
756.67,756.67,.,ES2008d.D.words.xml
772.54,772.87,Okay,ES2008d.D.words.xml
772.87,772.87,.,ES2008d.D.words.xml
774.88,775.85,And,ES2008d.D.words.xml
775.85,776.28,two,ES2008d.D.words.xml
776.28,776.28,",",ES2008d.D.words.xml
776.28,777.31,awesome,ES2008d.D.words.xml
777.31,777.31,.,ES2008d.D.words.xml
777.31,777.75,Alright,ES2008d.D.words.xml
777.75,777.75,",",ES2008d.D.words.xml
777.75,778.16,and,ES2008d.D.words.xml
778.16,778.62,same,ES2008d.D.words.xml
778.62,778.79,sort,ES2008d.D.words.xml
778.79,778.88,of,ES2008d.D.words.xml
778.88,779.43,scale,ES2008d.D.words.xml
779.43,779.82,for,ES2008d.D.words.xml
779.82,780.6,functionality,ES2008d.D.words.xml
780.6,780.6,",",ES2008d.D.words.xml
780.6,780.76,is,ES2008d.D.words.xml
780.76,780.91,it,ES2008d.D.words.xml
780.91,782.4,functional,ES2008d.D.words.xml
782.4,782.4,?,ES2008d.D.words.xml
782.4,782.64,I,ES2008d.D.words.xml
782.64,782.81,think,ES2008d.D.words.xml
782.81,783.38,it's,ES2008d.D.words.xml
783.38,783.72,extremely,ES2008d.D.words.xml
783.72,784.08,functional,ES2008d.D.words.xml
784.08,784.08,",",ES2008d.D.words.xml
784.08,784.14,I'm,ES2008d.D.words.xml
784.14,784.28,gonna,ES2008d.D.words.xml
784.28,784.43,give,ES2008d.D.words.xml
784.43,784.51,it,ES2008d.D.words.xml
784.51,784.58,a,ES2008d.D.words.xml
784.58,785.01,one,ES2008d.D.words.xml
785.01,785.01,.,ES2008d.D.words.xml
786.92,787.28,One,ES2008d.D.words.xml
787.28,787.28,?,ES2008d.D.words.xml
792.65,792.88,Okay,ES2008d.D.words.xml
792.88,792.88,.,ES2008d.D.words.xml
801.46,802.66,Okay,ES2008d.D.words.xml
802.66,802.66,.,ES2008d.D.words.xml
802.66,802.82,Well,ES2008d.D.words.xml
802.82,802.97,there's,ES2008d.D.words.xml
802.97,803.09,some,ES2008d.D.words.xml
803.09,803.47,other,ES2008d.D.words.xml
803.47,803.66,ones,ES2008d.D.words.xml
803.66,803.66,",",ES2008d.D.words.xml
803.66,803.72,I,ES2008d.D.words.xml
803.72,803.86,will,ES2008d.D.words.xml
803.86,804.23,address,ES2008d.D.words.xml
804.23,804.48,that,ES2008d.D.words.xml
804.48,804.48,",",ES2008d.D.words.xml
804.48,804.7,yeah,ES2008d.D.words.xml
804.7,804.7,.,ES2008d.D.words.xml
806.11,806.7,Awesome,ES2008d.D.words.xml
806.7,806.7,",",ES2008d.D.words.xml
806.7,808.03,okay,ES2008d.D.words.xml
808.03,808.03,.,ES2008d.D.words.xml
808.03,808.21,Um,ES2008d.D.words.xml
808.21,808.31,we,ES2008d.D.words.xml
808.31,808.54,wanna,ES2008d.D.words.xml
808.54,808.65,know,ES2008d.D.words.xml
808.65,808.97,next,ES2008d.D.words.xml
808.97,809.08,if,ES2008d.D.words.xml
809.08,809.34,it's,ES2008d.D.words.xml
809.34,810.23,technologically,ES2008d.D.words.xml
810.23,811.0,innovative,ES2008d.D.words.xml
811.0,811.0,.,ES2008d.D.words.xml
813.0,813.19,Yeah,ES2008d.D.words.xml
813.19,813.19,",",ES2008d.D.words.xml
813.19,813.36,she,ES2008d.D.words.xml
813.36,813.5,said,ES2008d.D.words.xml
813.5,813.56,it,ES2008d.D.words.xml
813.56,813.67,was,ES2008d.D.words.xml
813.67,814.79,one,ES2008d.D.words.xml
814.79,814.79,.,ES2008d.D.words.xml
814.79,815.23,Um,ES2008d.D.words.xml
815.23,815.42,is,ES2008d.D.words.xml
815.42,815.52,it,ES2008d.D.words.xml
815.52,816.18,technologically,ES2008d.D.words.xml
816.18,816.81,innovative,ES2008d.D.words.xml
816.81,816.81,?,ES2008d.D.words.xml
818.5,818.53,Mm,ES2008d.D.words.xml
818.53,818.53,.,ES2008d.D.words.xml
820.2,820.46,Not,ES2008d.D.words.xml
820.46,821.03,really,ES2008d.D.words.xml
821.03,821.03,",",ES2008d.D.words.xml
821.03,821.12,I,ES2008d.D.words.xml
821.12,822.13,mean,ES2008d.D.words.xml
822.13,822.45,not,ES2008d.D.words.xml
822.45,822.7,so,ES2008d.D.words.xml
822.7,822.99,much,ES2008d.D.words.xml
822.99,822.99,",",ES2008d.D.words.xml
822.99,823.16,'cause,ES2008d.D.words.xml
823.16,823.58,we,ES2008d.D.words.xml
823.58,823.68,we,ES2008d.D.words.xml
823.68,823.81,don't,ES2008d.D.words.xml
823.81,823.9,have,ES2008d.D.words.xml
823.9,823.97,the,ES2008d.D.words.xml
823.97,824.42,L_C_D_,ES2008d.D.words.xml
824.42,824.81,screen,ES2008d.D.words.xml
824.81,824.81,",",ES2008d.D.words.xml
824.81,824.89,we,ES2008d.D.words.xml
824.89,825.12,don't,ES2008d.D.words.xml
825.12,825.86,have,ES2008d.D.words.xml
825.86,826.2,fancy,ES2008d.D.words.xml
826.2,827.05,chip,ES2008d.D.words.xml
827.05,827.05,.,ES2008d.D.words.xml
827.05,827.27,Other,ES2008d.D.words.xml
827.27,827.41,than,ES2008d.D.words.xml
827.41,827.51,what,ES2008d.D.words.xml
827.51,827.67,it,ES2008d.D.words.xml
827.67,827.97,looks,ES2008d.D.words.xml
827.97,828.6,like,ES2008d.D.words.xml
828.6,828.6,",",ES2008d.D.words.xml
828.6,828.7,I,ES2008d.D.words.xml
828.7,829.01,dunno,ES2008d.D.words.xml
829.01,829.12,if,ES2008d.D.words.xml
829.12,830.09,it's,ES2008d.D.words.xml
830.09,830.4,really,ES2008d.D.words.xml
831.67,832.02,I,ES2008d.D.words.xml
832.02,832.31,kinetic,ES2008d.D.words.xml
832.31,832.6,battery,ES2008d.D.words.xml
832.6,832.67,is,ES2008d.D.words.xml
832.67,832.7,a,ES2008d.D.words.xml
832.7,832.9,big,ES2008d.D.words.xml
832.9,833.24,one,ES2008d.D.words.xml
833.24,833.24,",",ES2008d.D.words.xml
833.24,833.7,so,ES2008d.D.words.xml
833.7,833.7,.,ES2008d.D.words.xml
835.01,835.04,Mm,ES2008d.D.words.xml
835.04,835.04,.,ES2008d.D.words.xml
836.87,837.07,But,ES2008d.D.words.xml
837.07,837.53,it,ES2008d.D.words.xml
837.53,837.72,but,ES2008d.D.words.xml
837.72,837.89,we,ES2008d.D.words.xml
837.89,838.09,know,ES2008d.D.words.xml
838.09,838.26,it's,ES2008d.D.words.xml
838.26,838.73,there,ES2008d.D.words.xml
838.73,838.73,.,ES2008d.D.words.xml
840.56,840.7,And,ES2008d.D.words.xml
840.7,840.82,if,ES2008d.D.words.xml
840.82,840.97,it's,ES2008d.D.words.xml
840.97,841.21,made,ES2008d.D.words.xml
841.21,841.3,of,ES2008d.D.words.xml
841.3,841.45,like,ES2008d.D.words.xml
841.45,842.22,latex,ES2008d.D.words.xml
842.22,842.22,",",ES2008d.D.words.xml
842.22,842.41,that,ES2008d.D.words.xml
842.41,842.64,whole,ES2008d.D.words.xml
842.64,842.97,idea,ES2008d.D.words.xml
842.97,842.97,",",ES2008d.D.words.xml
842.97,843.17,that's,ES2008d.D.words.xml
843.17,843.42,pretty,ES2008d.D.words.xml
843.42,843.89,cool,ES2008d.D.words.xml
843.89,843.89,.,ES2008d.D.words.xml
843.89,844.04,I'll,ES2008d.D.words.xml
844.04,844.14,give,ES2008d.D.words.xml
844.14,844.21,it,ES2008d.D.words.xml
844.21,844.29,a,ES2008d.D.words.xml
844.29,844.65,three,ES2008d.D.words.xml
844.65,844.65,.,ES2008d.D.words.xml
845.81,845.94,'Cause,ES2008d.D.words.xml
845.94,846.05,it,ES2008d.D.words.xml
846.05,846.17,we,ES2008d.D.words.xml
846.17,846.48,could've,ES2008d.D.words.xml
846.48,846.69,picked,ES2008d.D.words.xml
846.69,846.73,a,ES2008d.D.words.xml
846.73,846.94,lot,ES2008d.D.words.xml
846.94,847.02,of,ES2008d.D.words.xml
847.02,847.36,features,ES2008d.D.words.xml
847.36,847.45,that,ES2008d.D.words.xml
847.45,847.6,would've,ES2008d.D.words.xml
847.6,847.73,made,ES2008d.D.words.xml
847.73,847.95,it,ES2008d.D.words.xml
847.95,848.4,really,ES2008d.D.words.xml
863.58,863.86,Alright,ES2008d.D.words.xml
863.86,863.86,.,ES2008d.D.words.xml
865.27,865.48,Everyone,ES2008d.D.words.xml
865.48,865.57,else,ES2008d.D.words.xml
865.57,865.57,?,ES2008d.D.words.xml
879.42,879.58,Mm,ES2008d.D.words.xml
879.58,879.88,'kay,ES2008d.D.words.xml
879.88,879.88,.,ES2008d.D.words.xml
881.99,882.62,Next,ES2008d.D.words.xml
882.62,882.62,",",ES2008d.D.words.xml
882.62,882.83,is,ES2008d.D.words.xml
882.83,882.95,it,ES2008d.D.words.xml
882.95,883.3,easy,ES2008d.D.words.xml
883.3,883.4,to,ES2008d.D.words.xml
883.4,883.91,use,ES2008d.D.words.xml
883.91,883.91,?,ES2008d.D.words.xml
883.91,884.13,Just,ES2008d.D.words.xml
884.13,884.22,so,ES2008d.D.words.xml
884.22,884.34,you,ES2008d.D.words.xml
884.34,884.67,know,ES2008d.D.words.xml
884.67,884.67,",",ES2008d.D.words.xml
884.67,884.95,easy,ES2008d.D.words.xml
884.95,885.07,to,ES2008d.D.words.xml
885.07,885.44,learn,ES2008d.D.words.xml
885.44,885.55,will,ES2008d.D.words.xml
885.55,885.66,be,ES2008d.D.words.xml
885.66,886.34,separate,ES2008d.D.words.xml
886.34,886.34,",",ES2008d.D.words.xml
886.34,886.5,so,ES2008d.D.words.xml
886.5,887.6,don't,ES2008d.D.words.xml
887.6,888.04,overlap,ES2008d.D.words.xml
888.04,888.74,them,ES2008d.D.words.xml
888.74,888.74,.,ES2008d.D.words.xml
888.74,888.88,I,ES2008d.D.words.xml
888.88,889.1,think,ES2008d.D.words.xml
889.1,889.3,it's,ES2008d.D.words.xml
889.3,889.55,really,ES2008d.D.words.xml
889.55,889.77,easy,ES2008d.D.words.xml
889.77,889.83,to,ES2008d.D.words.xml
889.83,890.55,use,ES2008d.D.words.xml
890.55,890.55,.,ES2008d.D.words.xml
890.55,890.77,I'll,ES2008d.D.words.xml
890.77,890.93,give,ES2008d.D.words.xml
890.93,891.01,it,ES2008d.D.words.xml
891.01,892.93,a,ES2008d.D.words.xml
892.93,893.25,two,ES2008d.D.words.xml
893.25,893.25,.,ES2008d.D.words.xml
901.88,902.84,Alright,ES2008d.D.words.xml
902.84,902.84,.,ES2008d.D.words.xml
902.84,903.26,Um,ES2008d.D.words.xml
903.26,903.56,we,ES2008d.D.words.xml
903.56,903.89,next,ES2008d.D.words.xml
903.89,904.09,wanna,ES2008d.D.words.xml
904.09,904.29,see,ES2008d.D.words.xml
904.29,904.42,if,ES2008d.D.words.xml
904.42,904.51,it,ES2008d.D.words.xml
904.51,904.8,has,ES2008d.D.words.xml
904.8,904.89,a,ES2008d.D.words.xml
904.89,905.48,spongy,ES2008d.D.words.xml
905.48,907.46,quality,ES2008d.D.words.xml
907.46,908.09,and,ES2008d.D.words.xml
908.09,908.31,if,ES2008d.D.words.xml
908.31,908.68,indeed,ES2008d.D.words.xml
908.68,908.92,it's,ES2008d.D.words.xml
908.92,909.14,made,ES2008d.D.words.xml
909.14,909.26,of,ES2008d.D.words.xml
909.26,909.71,latex,ES2008d.D.words.xml
909.71,909.8,or,ES2008d.D.words.xml
909.8,910.13,rubber,ES2008d.D.words.xml
910.13,910.5,I,ES2008d.D.words.xml
910.5,910.84,it's,ES2008d.D.words.xml
910.84,911.21,spongy,ES2008d.D.words.xml
911.21,911.36,all,ES2008d.D.words.xml
911.36,911.45,the,ES2008d.D.words.xml
911.45,912.65,way,ES2008d.D.words.xml
912.65,912.65,.,ES2008d.D.words.xml
914.2,914.61,Yeah,ES2008d.D.words.xml
914.61,914.61,.,ES2008d.D.words.xml
917.9,918.26,Mm-hmm,ES2008d.D.words.xml
918.26,918.26,.,ES2008d.D.words.xml
923.66,923.81,Iain,ES2008d.D.words.xml
923.81,923.81,",",ES2008d.D.words.xml
923.81,923.91,what,ES2008d.D.words.xml
923.91,923.97,do,ES2008d.D.words.xml
923.97,924.07,you,ES2008d.D.words.xml
924.07,924.2,give,ES2008d.D.words.xml
924.2,924.3,it,ES2008d.D.words.xml
924.3,924.3,?,ES2008d.D.words.xml
926.83,927.35,Alright,ES2008d.D.words.xml
927.35,927.66,and,ES2008d.D.words.xml
927.66,927.72,the,ES2008d.D.words.xml
927.72,928.02,next,ES2008d.D.words.xml
928.02,928.16,is,ES2008d.D.words.xml
928.16,928.16,",",ES2008d.D.words.xml
928.16,928.38,does,ES2008d.D.words.xml
928.38,928.5,it,ES2008d.D.words.xml
928.5,928.98,integrate,ES2008d.D.words.xml
928.98,929.31,some,ES2008d.D.words.xml
929.31,929.82,notion,ES2008d.D.words.xml
929.82,930.05,of,ES2008d.D.words.xml
930.05,930.44,fruits,ES2008d.D.words.xml
930.44,930.67,and,ES2008d.D.words.xml
930.67,934.51,vegetables,ES2008d.D.words.xml
934.51,934.51,?,ES2008d.D.words.xml
934.51,934.95,Well,ES2008d.D.words.xml
934.95,934.95,",",ES2008d.D.words.xml
934.95,935.12,is,ES2008d.D.words.xml
935.12,935.23,it,ES2008d.D.words.xml
935.23,935.45,gonna,ES2008d.D.words.xml
935.45,935.58,be,ES2008d.D.words.xml
935.58,936.37,yellow,ES2008d.D.words.xml
936.37,936.37,?,ES2008d.D.words.xml
957.86,957.95,Yeah,ES2008d.D.words.xml
957.95,957.95,",",ES2008d.D.words.xml
957.95,958.04,but,ES2008d.D.words.xml
958.04,958.1,if,ES2008d.D.words.xml
958.1,958.18,you,ES2008d.D.words.xml
958.18,958.27,had,ES2008d.D.words.xml
958.27,958.41,like,ES2008d.D.words.xml
958.41,958.48,a,ES2008d.D.words.xml
958.48,959.1,silvery,ES2008d.D.words.xml
959.1,959.35,kind,ES2008d.D.words.xml
959.35,959.46,of,ES2008d.D.words.xml
959.46,959.86,white,ES2008d.D.words.xml
959.86,959.98,or,ES2008d.D.words.xml
959.98,960.54,something,ES2008d.D.words.xml
960.54,960.54,.,ES2008d.D.words.xml
965.87,966.23,Oh,ES2008d.D.words.xml
966.23,966.23,",",ES2008d.D.words.xml
966.23,966.38,yeah,ES2008d.D.words.xml
966.38,966.38,.,ES2008d.D.words.xml
968.31,968.62,Alright,ES2008d.D.words.xml
968.62,968.62,",",ES2008d.D.words.xml
968.62,968.75,so,ES2008d.D.words.xml
968.75,968.81,I,ES2008d.D.words.xml
968.81,969.05,think,ES2008d.D.words.xml
969.05,969.57,it,ES2008d.D.words.xml
969.57,969.99,it's,ES2008d.D.words.xml
971.91,972.14,Yeah,ES2008d.D.words.xml
972.14,972.14,.,ES2008d.D.words.xml
974.5,975.17,Yeah,ES2008d.D.words.xml
975.17,975.17,.,ES2008d.D.words.xml
975.17,975.43,I,ES2008d.D.words.xml
975.43,975.68,okay,ES2008d.D.words.xml
975.68,975.68,",",ES2008d.D.words.xml
975.68,975.86,I'm,ES2008d.D.words.xml
975.86,976.09,giving,ES2008d.D.words.xml
976.09,976.22,it,ES2008d.D.words.xml
