"","TE_datasets[j]","Species","Subj_idx","Session","Block","Trial","Stim","Procedure","Duration_Set","Target_Duration","Response"
"3193","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,13,"Audiovisual","TE",1.5,1.5,2.1
"3194","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,14,"Audiovisual","TE",4,4,4
"3195","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,15,"Audiovisual","TE",12,12,10
"3196","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,16,"Audiovisual","TE",6,6,6.3
"3197","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,17,"Audiovisual","TE",8,8,6.3
"3198","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,18,"Audiovisual","TE",64,64,65.3
"3199","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,19,"Audiovisual","TE",32,32,44.8
"3200","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,20,"Audiovisual","TE",1,1,1
"3201","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,21,"Audiovisual","TE",64,64,45
"3202","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,22,"Audiovisual","TE",32,32,28.9
"3203","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,23,"Audiovisual","TE",3,3,3.3
"3204","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,24,"Audiovisual","TE",16,16,9.5
"3205","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,25,"Audiovisual","TE",6,6,6.4
"3206","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,26,"Audiovisual","TE",3,3,3.8
"3207","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,27,"Audiovisual","TE",8,8,9.3
"3208","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,28,"Audiovisual","TE",32,32,34
"3209","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,29,"Audiovisual","TE",48,48,52.3
"3210","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,30,"Audiovisual","TE",24,24,15.4
"3211","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,31,"Audiovisual","TE",1.5,1.5,1.4
"3212","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,32,"Audiovisual","TE",3,3,4
"3213","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,33,"Audiovisual","TE",3,3,4
"3214","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,34,"Audiovisual","TE",16,16,17
"3215","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,35,"Audiovisual","TE",6,6,7.7
"3216","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,36,"Audiovisual","TE",12,12,13
"3217","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,37,"Audiovisual","TE",1,1,1.3
"3218","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,38,"Audiovisual","TE",1.5,1.5,1.5
"3219","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,39,"Audiovisual","TE",2,2,2
"3220","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,40,"Audiovisual","TE",4,4,5.2
"3221","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,41,"Audiovisual","TE",48,48,34.5
"3222","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,42,"Audiovisual","TE",32,32,29.6
"3223","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,43,"Audiovisual","TE",24,24,18.4
"3224","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,44,"Audiovisual","TE",12,12,13
"3225","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,45,"Audiovisual","TE",6,6,7.7
"3226","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,46,"Audiovisual","TE",12,12,15.2
"3227","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,47,"Audiovisual","TE",3,3,4.1
"3228","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,48,"Audiovisual","TE",1.5,1.5,2
"3229","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,49,"Audiovisual","TE",24,24,30
"3230","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,50,"Audiovisual","TE",8,8,14.6
"3231","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,51,"Audiovisual","TE",32,32,42.9
"3232","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,52,"Audiovisual","TE",1,1,1
"3233","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,53,"Audiovisual","TE",12,12,5.8
"3234","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,54,"Audiovisual","TE",24,24,39.3
"3235","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,55,"Audiovisual","TE",12,12,11
"3236","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,56,"Audiovisual","TE",12,12,12
"3237","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,57,"Audiovisual","TE",2,2,3
"3238","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,58,"Audiovisual","TE",32,32,35.6
"3239","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,59,"Audiovisual","TE",4,4,4
"3240","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,60,"Audiovisual","TE",4,4,6.3
"3241","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,61,"Audiovisual","TE",2,2,2.5
"3242","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,62,"Audiovisual","TE",1,1,1.5
"3243","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,63,"Audiovisual","TE",16,16,12
"3244","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,64,"Audiovisual","TE",24,24,28
"3245","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,65,"Audiovisual","TE",2,2,2
"3246","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,66,"Audiovisual","TE",32,32,35.3
"3247","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,67,"Audiovisual","TE",4,4,5.5
"3248","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,68,"Audiovisual","TE",2,2,3.5
"3249","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,69,"Audiovisual","TE",64,64,60
"3250","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,70,"Audiovisual","TE",1,1,2
"3251","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,71,"Audiovisual","TE",2,2,3.5
"3252","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,72,"Audiovisual","TE",32,32,39
"3253","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,73,"Audiovisual","TE",3,3,4
"3254","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,74,"Audiovisual","TE",24,24,28
"3255","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,75,"Audiovisual","TE",1.5,1.5,4
"3256","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,76,"Audiovisual","TE",16,16,18.9
"3257","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,77,"Audiovisual","TE",2,2,2.9
"3258","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,78,"Audiovisual","TE",1.5,1.5,2.3
"3259","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,79,"Audiovisual","TE",32,32,40
"3260","dataset_TE_Suarez-Pinilla_2019.csv","Human",44,42,1,80,"Audiovisual","TE",12,12,28
"3261","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,1,"Audiovisual","TE",3,3,2.5
"3262","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,2,"Audiovisual","TE",12,12,11
"3263","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,3,"Audiovisual","TE",4,4,3.5
"3264","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,4,"Audiovisual","TE",1.5,1.5,2.1
"3265","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,5,"Audiovisual","TE",24,24,24.3
"3266","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,6,"Audiovisual","TE",24,24,16
"3267","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,7,"Audiovisual","TE",16,16,12.1
"3268","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,8,"Audiovisual","TE",2,2,2.9
"3269","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,9,"Audiovisual","TE",1,1,1.2
"3270","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,10,"Audiovisual","TE",12,12,10
"3271","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,11,"Audiovisual","TE",48,48,20.6
"3272","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,12,"Audiovisual","TE",8,8,6.1
"3273","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,13,"Audiovisual","TE",2,2,2.1
"3274","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,14,"Audiovisual","TE",16,16,10.9
"3275","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,15,"Audiovisual","TE",48,48,40.7
"3276","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,16,"Audiovisual","TE",4,4,4.1
"3277","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,17,"Audiovisual","TE",2,2,3
"3278","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,18,"Audiovisual","TE",24,24,16.1
"3279","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,19,"Audiovisual","TE",16,16,14
"3280","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,20,"Audiovisual","TE",1,1,1.3
"3281","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,21,"Audiovisual","TE",48,48,17.1
"3282","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,22,"Audiovisual","TE",24,24,14.1
"3283","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,23,"Audiovisual","TE",8,8,7.6
"3284","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,24,"Audiovisual","TE",12,12,8.9
"3285","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,25,"Audiovisual","TE",64,64,40.7
"3286","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,26,"Audiovisual","TE",2,2,1.7
"3287","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,27,"Audiovisual","TE",48,48,43.7
"3288","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,28,"Audiovisual","TE",4,4,5.1
"3289","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,29,"Audiovisual","TE",12,12,8.2
"3290","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,30,"Audiovisual","TE",1,1,1.1
"3291","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,31,"Audiovisual","TE",12,12,4.1
"3292","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,32,"Audiovisual","TE",32,32,18.2
"3293","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,33,"Audiovisual","TE",8,8,6.9
"3294","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,34,"Audiovisual","TE",8,8,4.1
"3295","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,35,"Audiovisual","TE",6,6,4.7
"3296","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,36,"Audiovisual","TE",6,6,6
"3297","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,37,"Audiovisual","TE",16,16,9
"3298","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,38,"Audiovisual","TE",32,32,18.6
"3299","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,39,"Audiovisual","TE",3,3,2.8
"3300","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,40,"Audiovisual","TE",8,8,4.6
"3301","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,41,"Audiovisual","TE",4,4,2.9
"3302","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,42,"Audiovisual","TE",32,32,15
"3303","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,43,"Audiovisual","TE",32,32,17.9
"3304","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,44,"Audiovisual","TE",1.5,1.5,1.5
"3305","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,45,"Audiovisual","TE",4,4,2.4
"3306","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,46,"Audiovisual","TE",12,12,8.4
"3307","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,47,"Audiovisual","TE",48,48,28
"3308","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,48,"Audiovisual","TE",1,1,1.1
"3309","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,49,"Audiovisual","TE",64,64,51
"3310","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,50,"Audiovisual","TE",3,3,3.2
"3311","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,51,"Audiovisual","TE",24,24,12
"3312","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,52,"Audiovisual","TE",12,12,6.4
"3313","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,53,"Audiovisual","TE",3,3,2.9
"3314","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,54,"Audiovisual","TE",64,64,37.1
"3315","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,55,"Audiovisual","TE",1.5,1.5,1
"3316","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,56,"Audiovisual","TE",8,8,3.3
"3317","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,57,"Audiovisual","TE",64,64,32.1
"3318","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,58,"Audiovisual","TE",2,2,2.5
"3319","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,59,"Audiovisual","TE",3,3,2.8
"3320","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,60,"Audiovisual","TE",24,24,10
"3321","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,61,"Audiovisual","TE",4,4,3.1
"3322","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,62,"Audiovisual","TE",24,24,11.4
"3323","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,63,"Audiovisual","TE",12,12,9.4
"3324","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,64,"Audiovisual","TE",12,12,8.5
"3325","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,65,"Audiovisual","TE",3,3,2.9
"3326","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,66,"Audiovisual","TE",12,12,9.2
"3327","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,67,"Audiovisual","TE",48,48,27.7
"3328","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,68,"Audiovisual","TE",2,2,1.9
"3329","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,69,"Audiovisual","TE",48,48,13.1
"3330","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,70,"Audiovisual","TE",16,16,11.1
"3331","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,71,"Audiovisual","TE",8,8,6
"3332","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,72,"Audiovisual","TE",3,3,4.2
"3333","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,73,"Audiovisual","TE",2,2,2
"3334","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,74,"Audiovisual","TE",32,32,11.7
"3335","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,75,"Audiovisual","TE",64,64,25.7
"3336","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,76,"Audiovisual","TE",2,2,3.3
"3337","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,77,"Audiovisual","TE",2,2,2
"3338","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,78,"Audiovisual","TE",8,8,7.2
"3339","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,79,"Audiovisual","TE",48,48,18.3
"3340","dataset_TE_Suarez-Pinilla_2019.csv","Human",45,43,1,80,"Audiovisual","TE",2,2,2
"3341","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,1,"Audiovisual","TE",2,2,1.9
"3342","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,2,"Audiovisual","TE",12,12,6.8
"3343","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,3,"Audiovisual","TE",12,12,12.1
"3344","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,4,"Audiovisual","TE",24,24,24.7
"3345","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,5,"Audiovisual","TE",6,6,7.1
"3346","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,6,"Audiovisual","TE",32,32,33.6
"3347","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,7,"Audiovisual","TE",1,1,1
"3348","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,8,"Audiovisual","TE",2,2,2.6
"3349","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,9,"Audiovisual","TE",6,6,3.8
"3350","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,10,"Audiovisual","TE",6,6,7.6
"3351","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,11,"Audiovisual","TE",12,12,9.7
"3352","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,12,"Audiovisual","TE",48,48,33
"3353","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,13,"Audiovisual","TE",1.5,1.5,2.8
"3354","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,14,"Audiovisual","TE",16,16,10.3
"3355","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,15,"Audiovisual","TE",16,16,13.1
"3356","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,16,"Audiovisual","TE",64,64,49.1
"3357","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,17,"Audiovisual","TE",3,3,4
"3358","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,18,"Audiovisual","TE",6,6,5.3
"3359","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,19,"Audiovisual","TE",16,16,9.4
"3360","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,20,"Audiovisual","TE",24,24,22.9
"3361","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,21,"Audiovisual","TE",32,32,21.1
"3362","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,22,"Audiovisual","TE",64,64,42.1
"3363","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,23,"Audiovisual","TE",32,32,33.1
"3364","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,24,"Audiovisual","TE",12,12,12.8
"3365","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,25,"Audiovisual","TE",24,24,31.2
"3366","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,26,"Audiovisual","TE",24,24,31.1
"3367","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,27,"Audiovisual","TE",6,6,9
"3368","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,28,"Audiovisual","TE",3,3,2.8
"3369","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,29,"Audiovisual","TE",32,32,36.4
"3370","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,30,"Audiovisual","TE",3,3,3.4
"3371","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,31,"Audiovisual","TE",64,64,61.1
"3372","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,32,"Audiovisual","TE",1,1,1.1
"3373","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,33,"Audiovisual","TE",64,64,72.6
"3374","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,34,"Audiovisual","TE",16,16,16
"3375","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,35,"Audiovisual","TE",64,64,45.4
"3376","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,36,"Audiovisual","TE",1.5,1.5,2.2
"3377","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,37,"Audiovisual","TE",1.5,1.5,1.5
"3378","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,38,"Audiovisual","TE",6,6,5.2
"3379","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,39,"Audiovisual","TE",24,24,16.5
"3380","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,40,"Audiovisual","TE",12,12,11.6
"3381","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,41,"Audiovisual","TE",2,2,2.1
"3382","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,42,"Audiovisual","TE",8,8,8.1
"3383","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,43,"Audiovisual","TE",4,4,5.1
"3384","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,44,"Audiovisual","TE",8,8,10.6
"3385","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,45,"Audiovisual","TE",64,64,66.4
"3386","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,46,"Audiovisual","TE",1,1,2.1
"3387","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,47,"Audiovisual","TE",16,16,8.8
"3388","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,48,"Audiovisual","TE",8,8,5.3
"3389","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,49,"Audiovisual","TE",1.5,1.5,1.4
"3390","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,50,"Audiovisual","TE",16,16,14.4
"3391","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,51,"Audiovisual","TE",16,16,17
"3392","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,52,"Audiovisual","TE",32,32,32.8
"3393","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,53,"Audiovisual","TE",3,3,4
"3394","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,54,"Audiovisual","TE",12,12,12.6
"3395","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,55,"Audiovisual","TE",32,32,34.2
"3396","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,56,"Audiovisual","TE",12,12,15.6
"3397","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,57,"Audiovisual","TE",24,24,22.2
"3398","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,58,"Audiovisual","TE",6,6,6.2
"3399","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,59,"Audiovisual","TE",1,1,1.8
"3400","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,60,"Audiovisual","TE",32,32,28.3
"3401","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,61,"Audiovisual","TE",8,8,11.1
"3402","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,62,"Audiovisual","TE",32,32,23.3
"3403","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,63,"Audiovisual","TE",48,48,42.6
"3404","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,64,"Audiovisual","TE",8,8,9.7
"3405","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,65,"Audiovisual","TE",8,8,9.9
"3406","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,66,"Audiovisual","TE",16,16,24.5
"3407","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,67,"Audiovisual","TE",6,6,6.9
"3408","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,68,"Audiovisual","TE",2,2,5
"3409","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,69,"Audiovisual","TE",64,64,48.6
"3410","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,70,"Audiovisual","TE",64,64,51.1
"3411","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,71,"Audiovisual","TE",6,6,13.2
"3412","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,72,"Audiovisual","TE",2,2,3.3
"3413","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,73,"Audiovisual","TE",1,1,3.1
"3414","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,74,"Audiovisual","TE",1,1,1
"3415","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,75,"Audiovisual","TE",48,48,48.2
"3416","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,76,"Audiovisual","TE",64,64,54.3
"3417","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,77,"Audiovisual","TE",2,2,5.3
"3418","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,78,"Audiovisual","TE",1.5,1.5,4.2
"3419","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,79,"Audiovisual","TE",1,1,2.2
"3420","dataset_TE_Suarez-Pinilla_2019.csv","Human",46,44,1,80,"Audiovisual","TE",24,24,22.1
"3421","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,1,"Audiovisual","TE",32,32,48.4
"3422","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,2,"Audiovisual","TE",32,32,40.3
"3423","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,3,"Audiovisual","TE",1.5,1.5,1.2
"3424","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,4,"Audiovisual","TE",24,24,26.6
"3425","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,5,"Audiovisual","TE",48,48,42.8
"3426","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,6,"Audiovisual","TE",3,3,2.2
"3427","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,7,"Audiovisual","TE",2,2,3.9
"3428","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,8,"Audiovisual","TE",64,64,56.1
"3429","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,9,"Audiovisual","TE",12,12,8.8
"3430","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,10,"Audiovisual","TE",3,3,3.5
"3431","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,11,"Audiovisual","TE",24,24,12.9
"3432","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,12,"Audiovisual","TE",1.5,1.5,2.6
"3433","dataset_TE_Suarez-Pinilla_2019.csv","Human",47,45,1,13,"Audiovisual","TE",6,6,4
